data,hora,mandante,visitante,Placar M,Placar V,RESULTADO
2010-05-26 00:00:00,20:30,Sao Paulo,Palmeiras,1,0,H
2010-05-26 00:00:00,21:50,Cruzeiro,Botafogo-RJ,1,0,H
2010-05-26 00:00:00,21:50,Gremio Prudente,Corinthians,2,2,D
2010-05-26 00:00:00,21:50,Santos,Guarani,3,1,H
2010-05-27 00:00:00,21:00,Athletico-PR,Atletico-GO,2,1,H
2010-05-27 00:00:00,21:00,Goias,Ceara,0,0,D
2010-05-27 00:00:00,21:00,Vasco,Internacional,3,2,H
2010-05-29 00:00:00,18:30,Avai,Vitoria,0,0,D
2010-05-29 00:00:00,18:30,Flamengo,Gremio,1,1,D
2010-05-29 00:00:00,18:30,Palmeiras,Gremio Prudente,0,0,D
2010-06-02 00:00:00,19:30,Athletico-PR,Botafogo-RJ,3,2,H
2010-06-02 00:00:00,19:30,Fluminense,Vitoria,2,1,H
2010-06-02 00:00:00,19:30,Gremio Prudente,Atletico-GO,1,0,H
2010-06-02 00:00:00,21:00,Ceara,Avai,2,0,H
2010-06-02 00:00:00,21:50,Cruzeiro,Santos,0,0,D
2010-06-02 00:00:00,21:50,Goias,Sao Paulo,2,1,H
2010-06-02 00:00:00,21:50,Palmeiras,Flamengo,0,1,A
2010-06-03 00:00:00,21:00,Corinthians,Internacional,2,0,H
2010-06-03 00:00:00,21:00,Gremio,Atletico-MG,2,1,H
2010-06-03 00:00:00,21:00,Vasco,Guarani,0,1,A
2010-06-05 00:00:00,18:30,Avai,Fluminense,0,3,A
2010-06-05 00:00:00,18:30,Flamengo,Goias,1,2,A
2010-06-05 00:00:00,18:30,Vitoria,Athletico-PR,1,0,H
2010-06-06 00:00:00,16:00,Atletico-MG,Ceara,0,1,A
2010-06-06 00:00:00,16:00,Botafogo-RJ,Corinthians,2,2,D
2010-06-06 00:00:00,16:00,Santos,Vasco,4,0,H
2010-06-06 00:00:00,16:00,Sao Paulo,Gremio,3,1,H
2010-06-06 00:00:00,18:30,Atletico-GO,Cruzeiro,2,1,H
2010-06-06 00:00:00,18:30,Guarani,Gremio Prudente,1,0,H
2010-06-06 00:00:00,18:30,Internacional,Palmeiras,1,1,D
2010-07-14 00:00:00,19:30,Athletico-PR,Cruzeiro,0,2,A
2010-07-14 00:00:00,19:30,Gremio,Vitoria,1,1,D
2010-07-14 00:00:00,19:30,Sao Paulo,Avai,1,2,A
2010-07-14 00:00:00,21:00,Flamengo,Botafogo-RJ,1,0,H
2010-07-14 00:00:00,21:50,Ceara,Corinthians,0,0,D
2010-07-14 00:00:00,21:50,Goias,Vasco,0,0,D
2010-07-14 00:00:00,21:50,Guarani,Internacional,0,3,A
2010-07-15 00:00:00,21:00,Atletico-MG,Atletico-GO,3,2,H
2010-07-15 00:00:00,21:00,Fluminense,Gremio Prudente,1,1,D
2010-07-15 00:00:00,21:00,Palmeiras,Santos,2,1,H
2010-07-17 00:00:00,18:30,Vasco,Athletico-PR,3,1,H
2010-07-17 00:00:00,18:30,Vitoria,Sao Paulo,3,2,H
2010-07-18 00:00:00,16:00,Atletico-GO,Flamengo,0,1,A
2010-07-18 00:00:00,16:00,Avai,Palmeiras,4,2,H
2010-07-18 00:00:00,16:00,Corinthians,Atletico-MG,1,0,H
2010-07-18 00:00:00,16:00,Internacional,Ceara,2,1,H
2010-07-18 00:00:00,18:30,Botafogo-RJ,Guarani,1,1,D
2010-07-18 00:00:00,18:30,Cruzeiro,Goias,1,0,H
2010-07-18 00:00:00,18:30,Gremio Prudente,Gremio,2,0,H
2010-07-18 00:00:00,18:30,Santos,Fluminense,0,1,A
2010-07-21 00:00:00,19:30,Atletico-MG,Internacional,1,2,A
2010-07-21 00:00:00,19:30,Sao Paulo,Gremio Prudente,1,1,D
2010-07-21 00:00:00,19:30,Vitoria,Goias,2,2,D
2010-07-21 00:00:00,21:00,Flamengo,Avai,1,1,D
2010-07-21 00:00:00,21:50,Athletico-PR,Santos,2,0,H
2010-07-21 00:00:00,21:50,Atletico-GO,Corinthians,3,1,H
2010-07-21 00:00:00,21:50,Gremio,Vasco,1,1,D
2010-07-22 00:00:00,21:00,Fluminense,Cruzeiro,1,0,H
2010-07-22 00:00:00,21:00,Guarani,Ceara,1,1,D
2010-07-22 00:00:00,21:00,Palmeiras,Botafogo-RJ,2,2,D
2010-07-24 00:00:00,18:30,Avai,Atletico-MG,0,0,D
2010-07-24 00:00:00,18:30,Gremio Prudente,Vitoria,0,0,D
2010-07-24 00:00:00,18:30,Vasco,Atletico-GO,2,0,H
2010-07-25 00:00:00,16:00,Cruzeiro,Gremio,2,2,D
2010-07-25 00:00:00,16:00,Goias,Athletico-PR,0,2,A
2010-07-25 00:00:00,16:00,Internacional,Flamengo,1,0,H
2010-07-25 00:00:00,16:00,Santos,Sao Paulo,1,0,H
2010-07-25 00:00:00,18:30,Botafogo-RJ,Fluminense,1,1,D
2010-07-25 00:00:00,18:30,Ceara,Palmeiras,0,0,D
2010-07-25 00:00:00,18:30,Corinthians,Guarani,3,1,H
2010-07-31 00:00:00,18:30,Atletico-GO,Guarani,1,1,D
2010-07-31 00:00:00,18:30,Fluminense,Athletico-PR,3,1,H
2010-07-31 00:00:00,18:30,Sao Paulo,Ceara,2,1,H
2010-08-01 00:00:00,16:00,Avai,Goias,4,1,H
2010-08-01 00:00:00,16:00,Internacional,Gremio,0,0,D
2010-08-01 00:00:00,16:00,Palmeiras,Corinthians,1,1,D
2010-08-01 00:00:00,16:00,Vitoria,Botafogo-RJ,1,3,A
2010-08-01 00:00:00,18:30,Atletico-MG,Cruzeiro,0,1,A
2010-08-01 00:00:00,18:30,Flamengo,Vasco,0,0,D
2010-08-01 00:00:00,18:30,Gremio Prudente,Santos,1,2,A
2010-08-07 00:00:00,18:30,Botafogo-RJ,Atletico-MG,3,0,H
2010-08-07 00:00:00,18:30,Guarani,Avai,4,1,H
2010-08-08 00:00:00,16:00,Ceara,Atletico-GO,0,0,D
2010-08-08 00:00:00,16:00,Corinthians,Flamengo,1,0,H
2010-08-08 00:00:00,16:00,Goias,Palmeiras,1,1,D
2010-08-08 00:00:00,18:30,Athletico-PR,Sao Paulo,1,1,D
2010-08-08 00:00:00,18:30,Cruzeiro,Gremio Prudente,0,0,D
2010-08-08 00:00:00,18:30,Gremio,Fluminense,1,2,A
2010-08-08 00:00:00,18:30,Vasco,Vitoria,1,0,H
2010-08-14 00:00:00,18:30,Atletico-GO,Botafogo-RJ,0,2,A
2010-08-14 00:00:00,18:30,Atletico-MG,Guarani,3,1,H
2010-08-14 00:00:00,18:30,Flamengo,Ceara,1,0,H
2010-08-14 00:00:00,18:30,Palmeiras,Athletico-PR,2,0,H
2010-08-15 00:00:00,16:00,Avai,Corinthians,3,2,H
2010-08-15 00:00:00,16:00,Fluminense,Internacional,3,0,H
2010-08-15 00:00:00,16:00,Gremio Prudente,Vasco,1,2,A
2010-08-15 00:00:00,16:00,Sao Paulo,Cruzeiro,2,2,D
2010-08-15 00:00:00,18:30,Gremio,Goias,2,0,H
2010-08-15 00:00:00,18:30,Vitoria,Santos,4,2,H
2010-08-21 00:00:00,18:30,Botafogo-RJ,Avai,1,0,H
2010-08-21 00:00:00,18:30,Ceara,Gremio,2,1,H
2010-08-21 00:00:00,18:30,Goias,Gremio Prudente,1,2,A
2010-08-22 00:00:00,16:00,Athletico-PR,Flamengo,1,0,H
2010-08-22 00:00:00,16:00,Guarani,Palmeiras,0,0,D
2010-08-22 00:00:00,16:00,Internacional,Atletico-GO,1,1,D
2010-08-22 00:00:00,16:00,Santos,Atletico-MG,2,0,H
2010-08-22 00:00:00,18:30,Corinthians,Sao Paulo,3,0,H
2010-08-22 00:00:00,18:30,Cruzeiro,Vitoria,0,1,A
2010-08-22 00:00:00,18:30,Vasco,Fluminense,2,2,D
2010-08-25 00:00:00,19:30,Avai,Internacional,0,1,A
2010-08-25 00:00:00,19:30,Botafogo-RJ,Ceara,1,0,H
2010-08-25 00:00:00,19:30,Goias,Fluminense,0,3,A
2010-08-25 00:00:00,21:00,Gremio Prudente,Athletico-PR,0,1,A
2010-08-25 00:00:00,22:00,Cruzeiro,Corinthians,1,0,H
2010-08-25 00:00:00,22:00,Gremio,Santos,1,2,A
2010-08-25 00:00:00,22:00,Sao Paulo,Vasco,0,0,D
2010-08-26 00:00:00,21:00,Flamengo,Atletico-MG,0,0,D
2010-08-26 00:00:00,21:00,Palmeiras,Atletico-GO,0,3,A
2010-08-26 00:00:00,21:00,Vitoria,Guarani,1,1,D
2010-08-28 00:00:00,18:30,Ceara,Gremio Prudente,2,2,D
2010-08-28 00:00:00,18:30,Internacional,Botafogo-RJ,1,0,H
2010-08-28 00:00:00,18:30,Santos,Goias,2,0,H
2010-08-28 00:00:00,18:30,Vasco,Cruzeiro,1,1,D
2010-08-29 00:00:00,16:00,Atletico-MG,Palmeiras,1,2,A
2010-08-29 00:00:00,16:00,Corinthians,Vitoria,2,1,H
2010-08-29 00:00:00,16:00,Guarani,Flamengo,2,1,H
2010-08-29 00:00:00,18:30,Athletico-PR,Gremio,1,1,D
2010-08-29 00:00:00,18:30,Atletico-GO,Avai,2,2,D
2010-08-29 00:00:00,18:30,Fluminense,Sao Paulo,2,2,D
2010-09-01 00:00:00,19:30,Gremio,Guarani,1,0,H
2010-09-01 00:00:00,19:30,Gremio Prudente,Botafogo-RJ,0,1,A
2010-09-01 00:00:00,19:30,Vitoria,Internacional,0,0,D
2010-09-01 00:00:00,21:00,Goias,Atletico-MG,1,3,A
2010-09-01 00:00:00,22:00,Athletico-PR,Ceara,2,1,H
2010-09-01 00:00:00,22:00,Cruzeiro,Flamengo,1,0,H
2010-09-01 00:00:00,22:00,Fluminense,Palmeiras,1,1,D
2010-09-02 00:00:00,21:00,Santos,Avai,2,1,H
2010-09-02 00:00:00,21:00,Sao Paulo,Atletico-GO,2,1,H
2010-09-04 00:00:00,18:30,Botafogo-RJ,Gremio,2,2,D
2010-09-04 00:00:00,18:30,Ceara,Vasco,0,2,A
2010-09-04 00:00:00,18:30,Corinthians,Goias,5,1,H
2010-09-05 00:00:00,16:00,Avai,Athletico-PR,0,1,A
2010-09-05 00:00:00,16:00,Flamengo,Santos,0,0,D
2010-09-05 00:00:00,16:00,Guarani,Fluminense,2,1,H
2010-09-05 00:00:00,16:00,Palmeiras,Cruzeiro,2,3,A
2010-09-05 00:00:00,18:30,Atletico-GO,Vitoria,4,1,H
2010-09-05 00:00:00,18:30,Atletico-MG,Sao Paulo,2,3,A
2010-09-05 00:00:00,18:30,Internacional,Gremio Prudente,2,0,H
2010-09-08 00:00:00,19:30,Cruzeiro,Internacional,1,0,H
2010-09-08 00:00:00,19:30,Fluminense,Ceara,3,1,H
2010-09-08 00:00:00,19:30,Goias,Guarani,3,1,H
2010-09-08 00:00:00,19:30,Gremio,Atletico-GO,2,0,H
2010-09-08 00:00:00,22:00,Athletico-PR,Corinthians,1,1,D
2010-09-08 00:00:00,22:00,Sao Paulo,Flamengo,2,0,H
2010-09-08 00:00:00,22:00,Vitoria,Palmeiras,1,1,D
2010-09-09 00:00:00,21:00,Gremio Prudente,Avai,1,1,D
2010-09-09 00:00:00,21:00,Santos,Botafogo-RJ,0,1,A
2010-09-09 00:00:00,21:00,Vasco,Atletico-MG,1,1,D
2010-09-11 00:00:00,18:30,Atletico-GO,Fluminense,2,1,H
2010-09-11 00:00:00,18:30,Corinthians,Gremio,0,1,A
2010-09-11 00:00:00,18:30,Flamengo,Vitoria,2,2,D
2010-09-12 00:00:00,16:00,Atletico-MG,Gremio Prudente,1,0,H
2010-09-12 00:00:00,16:00,Avai,Cruzeiro,1,2,A
2010-09-12 00:00:00,16:00,Botafogo-RJ,Sao Paulo,2,0,H
2010-09-12 00:00:00,16:00,Palmeiras,Vasco,0,0,D
2010-09-12 00:00:00,18:30,Ceara,Santos,2,1,H
2010-09-12 00:00:00,18:30,Guarani,Athletico-PR,1,0,H
2010-09-12 00:00:00,18:30,Internacional,Goias,0,0,D
2010-09-15 00:00:00,19:30,Athletico-PR,Atletico-MG,2,1,H
2010-09-15 00:00:00,19:30,Cruzeiro,Guarani,4,2,H
2010-09-15 00:00:00,19:30,Goias,Botafogo-RJ,4,1,H
2010-09-15 00:00:00,19:30,Santos,Atletico-GO,4,2,H
2010-09-15 00:00:00,22:00,Fluminense,Corinthians,1,2,A
2010-09-15 00:00:00,22:00,Gremio,Palmeiras,1,2,A
2010-09-15 00:00:00,22:00,Gremio Prudente,Flamengo,1,2,A
2010-09-15 00:00:00,22:00,Vitoria,Ceara,0,0,D
2010-09-16 00:00:00,21:00,Sao Paulo,Internacional,1,3,A
2010-09-16 00:00:00,21:00,Vasco,Avai,1,1,D
2010-09-18 00:00:00,18:00,Atletico-GO,Athletico-PR,1,2,A
2010-09-18 00:00:00,18:00,Botafogo-RJ,Cruzeiro,2,2,D
2010-09-18 00:00:00,18:00,Corinthians,Gremio Prudente,3,0,H
2010-09-19 00:00:00,16:00,Atletico-MG,Vitoria,2,3,A
2010-09-19 00:00:00,16:00,Guarani,Santos,0,0,D
2010-09-19 00:00:00,16:00,Internacional,Vasco,1,0,H
2010-09-19 00:00:00,16:00,Palmeiras,Sao Paulo,0,2,A
2010-09-19 00:00:00,18:30,Avai,Gremio,0,3,A
2010-09-19 00:00:00,18:30,Ceara,Goias,1,1,D
2010-09-19 00:00:00,18:30,Flamengo,Fluminense,3,3,D
2010-09-22 00:00:00,19:30,Cruzeiro,Ceara,2,0,H
2010-09-22 00:00:00,19:30,Goias,Atletico-GO,1,3,A
2010-09-22 00:00:00,19:30,Gremio Prudente,Palmeiras,0,1,A
2010-09-22 00:00:00,19:30,Sao Paulo,Guarani,2,1,H
2010-09-22 00:00:00,21:00,Vasco,Botafogo-RJ,2,2,D
2010-09-22 00:00:00,22:00,Athletico-PR,Internacional,1,0,H
2010-09-22 00:00:00,22:00,Gremio,Flamengo,2,2,D
2010-09-22 00:00:00,22:00,Santos,Corinthians,2,3,A
